ID,RO_ID,RA_FILE_DETAILS_ID,RA_ROSTER_DETAILS_ID,RA_PLM_RO_PROF_DATA_ID,SRC_SYS,ORG_NM,CNT_STATE,LOB,RUN_NO,FILE_STATUS_CD,LATEST_STAGE_NM,PRE_PROCESSING_DURATION,MAPPING_APROVAL_DURATION,ISF_GEN_DURATION,DART_GEN_DURATION,DART_REVIEW_DURATION,DART_UI_VALIDATION_DURATION,SPS_LOAD_DURATION,AVG_PRE_PROCESSING_DURATION,AVG_MAPPING_APROVAL_DURATION,AVG_ISF_GEN_DURATION,AVG_DART_GEN_DURATION,AVG_DART_REVIEW_DURATION,AVG_DART_UI_VALIDATION_DURATION,AVG_SPS_LOAD_DURATION,PRE_PROCESSING_HEALTH,MAPPING_APROVAL_HEALTH,ISF_GEN_HEALTH,DART_GEN_HEALTH,DART_REVIEW_HEALTH,DART_UI_VALIDATION_HEALTH,SPS_LOAD_HEALTH,IS_STUCK,IS_FAILED,FAILURE_STATUS
344,RO_1343,F_2343,R_3343,P_4343,ProviderGroup,UCSF Medical Center,KS,Medicaid FFS,2,99,MAPPING_APPROVAL,7,12,18,63,0,7,7,10,5,15,20,25,12,10,Red,Red,Yellow,Green,Red,Red,Green,0,1,Network Gap
345,RO_1344,F_2344,R_3344,P_4344,ProviderGroup,Northwestern Memorial,NY,Commercial PPO/EPO,3,35,DART_UI_VALIDATION,20,10,24,73,16,6,9,10,5,15,20,25,12,10,Yellow,Green,Red,Red,Green,Green,Yellow,0,0,
346,RO_1345,F_2345,R_3345,P_4345,AvailityPDM,MercyOne Medical Group,CA,Medicare HMO,3,1,STOPPED,2,14,25,49,1,15,10,10,5,15,20,25,12,10,Red,Green,Red,Green,Yellow,Green,Red,0,1,Address Mismatch
347,RO_1346,F_2346,R_3346,P_4346,ProviderGroup,Cleveland Clinic,CA,Medicaid Managed Care,3,40,MAPPING_APPROVAL,7,6,28,68,28,18,3,10,5,15,20,25,12,10,Yellow,Red,Green,Red,Red,Yellow,Green,1,0,
348,RO_1347,F_2347,R_3347,P_4347,ProviderGroup,Cleveland Clinic,NY,Commercial PPO/EPO,4,64,DART_REVIEW,6,12,19,64,19,5,1,10,5,15,20,25,12,10,Red,Green,Red,Green,Red,Green,Red,1,0,
349,RO_1348,F_2348,R_3348,P_4348,Salesforce,Mayo Clinic,NY,Medicaid Managed Care,4,22,DART_REVIEW,17,7,26,71,5,19,5,10,5,15,20,25,12,10,Green,Yellow,Red,Yellow,Red,Red,Green,0,1,Invalid Taxonomy
350,RO_1349,F_2349,R_3349,P_4349,ProviderGroup,Johns Hopkins Hospital,KS,Commercial PPO/EPO,3,60,MAPPING_APPROVAL,2,3,8,13,7,10,3,10,5,15,20,25,12,10,Red,Red,Yellow,Green,Yellow,Green,Green,0,1,Invalid Taxonomy
351,RO_1350,F_2350,R_3350,P_4350,AvailityPDM,Johns Hopkins Hospital,CA,Medicaid FFS,4,64,DART_REVIEW,3,7,17,69,28,4,6,10,5,15,20,25,12,10,Red,Yellow,Yellow,Red,Yellow,Yellow,Red,0,0,
352,RO_1351,F_2351,R_3351,P_4351,AvailityPDM,Cleveland Clinic,KS,Medicaid FFS,1,93,RESOLVED,5,12,27,39,32,15,8,10,5,15,20,25,12,10,Yellow,Yellow,Red,Yellow,Red,Yellow,Yellow,0,1,Address Mismatch
353,RO_1352,F_2352,R_3352,P_4352,ProviderGroup,Northwestern Memorial,CA,Medicare HMO,1,72,SPS_LOAD,5,14,12,11,2,6,11,10,5,15,20,25,12,10,Yellow,Red,Green,Yellow,Green,Red,Yellow,0,1,Invalid Taxonomy
354,RO_1353,F_2353,R_3353,P_4353,Demographic,Norton Hospitals,KS,Commercial PPO/EPO,4,11,SPS_LOAD,1,8,22,71,34,4,13,10,5,15,20,25,12,10,Yellow,Red,Red,Yellow,Red,Yellow,Red,0,0,Missing NPI
355,RO_1354,F_2354,R_3354,P_4354,ProviderGroup,Cleveland Clinic,CA,Medicaid FFS,4,14,PRE_PROCESSING,8,10,16,58,4,10,4,10,5,15,20,25,12,10,Red,Yellow,Yellow,Green,Red,Red,Red,1,1,Missing NPI
356,RO_1355,F_2355,R_3355,P_4355,AvailityPDM,Cedars-Sinai Medical Care Foundation,NY,Medicare HMO,3,60,RESOLVED,12,6,27,18,26,14,5,10,5,15,20,25,12,10,Yellow,Green,Green,Green,Green,Green,Green,0,1,Address Mismatch
357,RO_1356,F_2356,R_3356,P_4356,AvailityPDM,Cleveland Clinic,KS,Commercial PPO/EPO,2,30,ISF_GEN,24,10,18,40,11,2,5,10,5,15,20,25,12,10,Yellow,Green,Green,Yellow,Red,Yellow,Yellow,0,0,
358,RO_1357,F_2357,R_3357,P_4357,Salesforce,Cedars-Sinai Medical Care Foundation,CA,Medicare HMO,4,35,STOPPED,4,9,6,70,19,4,4,10,5,15,20,25,12,10,Yellow,Red,Red,Red,Green,Yellow,Yellow,0,1,Duplicate Record
359,RO_1358,F_2358,R_3358,P_4358,ProviderGroup,UCSF Medical Center,CA,Medicaid FFS,1,85,DART_GEN,13,13,22,65,19,4,4,10,5,15,20,25,12,10,Red,Yellow,Red,Red,Red,Green,Yellow,0,0,
360,RO_1359,F_2359,R_3359,P_4359,ProviderGroup,Johns Hopkins Hospital,KS,Medicare HMO,3,37,ISF_GEN,23,6,28,34,8,8,4,10,5,15,20,25,12,10,Yellow,Yellow,Green,Yellow,Yellow,Yellow,Yellow,0,1,Invalid Taxonomy
361,RO_1360,F_2360,R_3360,P_4360,Salesforce,Mayo Clinic,NY,Commercial PPO/EPO,4,5,SPS_LOAD,15,12,6,45,38,14,4,10,5,15,20,25,12,10,Red,Red,Yellow,Green,Red,Yellow,Yellow,0,0,
362,RO_1361,F_2361,R_3361,P_4361,AvailityPDM,Mayo Clinic,NY,Medicaid Managed Care,1,83,STOPPED,11,9,15,17,3,2,4,10,5,15,20,25,12,10,Yellow,Red,Green,Yellow,Green,Yellow,Green,0,0,
363,RO_1362,F_2362,R_3362,P_4362,Salesforce,Northwestern Memorial,KS,Medicaid FFS,1,78,DART_REVIEW,10,13,13,67,18,5,5,10,5,15,20,25,12,10,Red,Yellow,Yellow,Green,Yellow,Green,Yellow,0,0,
364,RO_1363,F_2363,R_3363,P_4363,Demographic,MercyOne Medical Group,KS,Commercial PPO/EPO,2,26,ISF_GEN,3,4,16,54,37,16,2,10,5,15,20,25,12,10,Green,Yellow,Red,Yellow,Yellow,Yellow,Green,0,0,
365,RO_1364,F_2364,R_3364,P_4364,ProviderGroup,Cleveland Clinic,CA,Commercial PPO/EPO,3,62,DART_REVIEW,22,8,21,71,26,7,2,10,5,15,20,25,12,10,Red,Red,Green,Green,Red,Yellow,Red,0,0,
366,RO_1365,F_2365,R_3365,P_4365,AvailityPDM,Cedars-Sinai Medical Care Foundation,CA,Medicare HMO,3,4,DART_UI_VALIDATION,14,11,19,48,12,10,9,10,5,15,20,25,12,10,Red,Yellow,Yellow,Green,Yellow,Yellow,Green,0,1,Duplicate Record
367,RO_1366,F_2366,R_3366,P_4366,Salesforce,Northwestern Memorial,NY,Medicaid FFS,2,89,PRE_PROCESSING,16,4,29,67,12,5,2,10,5,15,20,25,12,10,Green,Green,Yellow,Yellow,Yellow,Red,Red,0,1,Invalid Taxonomy
368,RO_1367,F_2367,R_3367,P_4367,AvailityPDM,MercyOne Medical Group,NY,Medicaid Managed Care,2,42,STOPPED,10,2,21,73,21,7,6,10,5,15,20,25,12,10,Yellow,Red,Green,Yellow,Green,Red,Red,0,0,
369,RO_1368,F_2368,R_3368,P_4368,Demographic,Cleveland Clinic,NY,Medicaid Managed Care,3,89,STOPPED,10,10,22,53,27,9,2,10,5,15,20,25,12,10,Red,Green,Yellow,Red,Red,Red,Green,1,1,Network Gap
370,RO_1369,F_2369,R_3369,P_4369,ProviderGroup,Mayo Clinic,KS,Medicare HMO,3,18,ISF_GEN,12,11,26,38,21,2,5,10,5,15,20,25,12,10,Red,Red,Green,Yellow,Green,Yellow,Green,0,1,Invalid Taxonomy
371,RO_1370,F_2370,R_3370,P_4370,Salesforce,Johns Hopkins Hospital,KS,Medicaid FFS,4,40,MAPPING_APPROVAL,9,9,10,68,18,13,4,10,5,15,20,25,12,10,Yellow,Red,Red,Yellow,Green,Green,Yellow,1,0,
372,RO_1371,F_2371,R_3371,P_4371,AvailityPDM,MercyOne Medical Group,KS,Medicaid Managed Care,4,72,PRE_PROCESSING,1,5,21,18,7,13,12,10,5,15,20,25,12,10,Yellow,Yellow,Red,Yellow,Yellow,Yellow,Green,1,0,
373,RO_1372,F_2372,R_3372,P_4372,ProviderGroup,Northwestern Memorial,NY,Medicaid FFS,2,39,PRE_PROCESSING,5,4,27,15,7,9,7,10,5,15,20,25,12,10,Yellow,Green,Green,Yellow,Yellow,Green,Yellow,0,1,Missing NPI
374,RO_1373,F_2373,R_3373,P_4373,ProviderGroup,Cedars-Sinai Medical Care Foundation,NY,Medicare HMO,4,14,SPS_LOAD,20,2,28,38,25,11,7,10,5,15,20,25,12,10,Yellow,Yellow,Red,Red,Green,Yellow,Red,0,0,
375,RO_1374,F_2374,R_3374,P_4374,AvailityPDM,Mayo Clinic,NY,Medicaid FFS,1,32,STOPPED,8,1,22,67,25,5,13,10,5,15,20,25,12,10,Yellow,Green,Red,Yellow,Yellow,Yellow,Green,1,1,Complete Validation Failure
376,RO_1375,F_2375,R_3375,P_4375,ProviderGroup,UCSF Medical Center,NY,Medicaid FFS,4,51,STOPPED,11,11,12,26,22,11,6,10,5,15,20,25,12,10,Green,Yellow,Green,Red,Green,Green,Red,0,1,Complete Validation Failure
377,RO_1376,F_2376,R_3376,P_4376,ProviderGroup,Johns Hopkins Hospital,KS,Medicaid FFS,4,38,MAPPING_APPROVAL,12,7,13,25,12,13,10,10,5,15,20,25,12,10,Red,Red,Yellow,Yellow,Green,Yellow,Yellow,0,1,Complete Validation Failure
378,RO_1377,F_2377,R_3377,P_4377,Salesforce,Cleveland Clinic,CA,Medicare HMO,1,97,DART_REVIEW,1,6,10,12,27,1,5,10,5,15,20,25,12,10,Green,Green,Green,Yellow,Red,Red,Green,1,0,
379,RO_1378,F_2378,R_3378,P_4378,ProviderGroup,MercyOne Medical Group,KS,Medicare HMO,2,23,DART_GEN,22,2,9,96,8,8,1,10,5,15,20,25,12,10,Yellow,Green,Green,Green,Green,Red,Yellow,0,0,
380,RO_1379,F_2379,R_3379,P_4379,Salesforce,UCSF Medical Center,CA,Medicare HMO,1,63,DART_UI_VALIDATION,20,8,16,73,19,9,12,10,5,15,20,25,12,10,Red,Red,Green,Yellow,Yellow,Green,Red,0,0,
381,RO_1380,F_2380,R_3380,P_4380,ProviderGroup,Cedars-Sinai Medical Care Foundation,CA,Medicaid Managed Care,4,15,DART_GEN,11,11,29,80,18,16,3,10,5,15,20,25,12,10,Green,Red,Red,Red,Red,Red,Green,0,0,
382,RO_1381,F_2381,R_3381,P_4381,Demographic,Johns Hopkins Hospital,KS,Commercial PPO/EPO,2,97,SPS_LOAD,5,4,15,71,38,16,9,10,5,15,20,25,12,10,Red,Yellow,Yellow,Yellow,Red,Red,Red,0,0,
383,RO_1382,F_2382,R_3382,P_4382,Demographic,UCSF Medical Center,KS,Medicaid FFS,4,25,STOPPED,15,8,29,51,11,2,14,10,5,15,20,25,12,10,Green,Green,Red,Green,Yellow,Green,Red,0,0,
384,RO_1383,F_2383,R_3383,P_4383,Salesforce,Cleveland Clinic,KS,Commercial PPO/EPO,1,17,ISF_GEN,5,7,5,51,14,18,1,10,5,15,20,25,12,10,Yellow,Yellow,Red,Red,Green,Yellow,Red,0,0,
385,RO_1384,F_2384,R_3384,P_4384,Salesforce,Norton Hospitals,NY,Medicaid FFS,1,97,ISF_GEN,12,5,15,70,30,0,5,10,5,15,20,25,12,10,Green,Green,Green,Red,Green,Yellow,Red,0,1,Complete Validation Failure
386,RO_1385,F_2385,R_3385,P_4385,Demographic,Cleveland Clinic,KS,Medicaid FFS,4,66,ISF_GEN,5,10,23,22,13,11,2,10,5,15,20,25,12,10,Yellow,Green,Red,Red,Red,Yellow,Green,0,0,
387,RO_1386,F_2386,R_3386,P_4386,ProviderGroup,Mayo Clinic,NY,Medicaid FFS,3,78,DART_GEN,17,10,13,63,10,6,4,10,5,15,20,25,12,10,Green,Yellow,Yellow,Yellow,Red,Yellow,Green,0,0,
388,RO_1387,F_2387,R_3387,P_4387,Salesforce,MercyOne Medical Group,CA,Medicare HMO,3,53,DART_REVIEW,17,12,6,63,25,3,14,10,5,15,20,25,12,10,Green,Red,Green,Green,Yellow,Yellow,Red,0,0,
389,RO_1388,F_2388,R_3388,P_4388,AvailityPDM,Kaiser Permanente,KS,Medicaid Managed Care,1,51,DART_GEN,24,8,16,93,26,9,14,10,5,15,20,25,12,10,Yellow,Red,Yellow,Green,Red,Yellow,Red,0,0,
390,RO_1389,F_2389,R_3389,P_4389,ProviderGroup,Cleveland Clinic,NY,Medicare HMO,1,39,MAPPING_APPROVAL,12,14,8,17,10,12,11,10,5,15,20,25,12,10,Green,Yellow,Yellow,Green,Green,Yellow,Red,0,0,
391,RO_1390,F_2390,R_3390,P_4390,ProviderGroup,Massachusetts General,NY,Medicaid FFS,3,51,ISF_GEN,24,9,8,68,37,1,1,10,5,15,20,25,12,10,Red,Red,Red,Green,Green,Red,Green,0,1,Duplicate Record
392,RO_1391,F_2391,R_3391,P_4391,Demographic,Kaiser Permanente,NY,Commercial PPO/EPO,3,70,PRE_PROCESSING,15,5,22,66,33,9,3,10,5,15,20,25,12,10,Yellow,Yellow,Red,Green,Yellow,Red,Green,0,0,
393,RO_1392,F_2392,R_3392,P_4392,Salesforce,Kaiser Permanente,KS,Medicaid FFS,4,6,STOPPED,15,10,19,49,18,3,10,10,5,15,20,25,12,10,Red,Red,Red,Green,Yellow,Yellow,Green,1,1,Duplicate Record
394,RO_1393,F_2393,R_3393,P_4393,ProviderGroup,MercyOne Medical Group,CA,Medicaid FFS,4,67,RESOLVED,6,5,23,68,5,17,7,10,5,15,20,25,12,10,Red,Yellow,Green,Green,Green,Green,Green,0,0,
395,RO_1394,F_2394,R_3394,P_4394,Salesforce,MercyOne Medical Group,KS,Medicaid Managed Care,3,7,STOPPED,12,2,17,11,37,4,10,10,5,15,20,25,12,10,Red,Yellow,Red,Yellow,Yellow,Yellow,Yellow,0,1,Invalid Taxonomy
396,RO_1395,F_2395,R_3395,P_4395,Salesforce,Cedars-Sinai Medical Care Foundation,NY,Medicaid FFS,4,51,MAPPING_APPROVAL,20,5,23,19,27,18,3,10,5,15,20,25,12,10,Red,Yellow,Yellow,Yellow,Yellow,Green,Green,0,1,Duplicate Record
397,RO_1396,F_2396,R_3396,P_4396,Salesforce,Mayo Clinic,CA,Medicare HMO,4,72,DART_REVIEW,18,3,21,53,0,1,4,10,5,15,20,25,12,10,Red,Yellow,Yellow,Green,Red,Red,Yellow,1,1,Invalid Taxonomy
398,RO_1397,F_2397,R_3397,P_4397,Demographic,Cedars-Sinai Medical Care Foundation,CA,Medicaid Managed Care,2,42,MAPPING_APPROVAL,14,7,10,20,34,11,2,10,5,15,20,25,12,10,Green,Red,Green,Red,Red,Yellow,Green,0,1,Network Gap
399,RO_1398,F_2398,R_3398,P_4398,Salesforce,UCSF Medical Center,CA,Medicaid Managed Care,4,64,DART_REVIEW,2,10,20,11,39,16,3,10,5,15,20,25,12,10,Green,Green,Red,Yellow,Red,Green,Green,0,1,Invalid Taxonomy
400,RO_1399,F_2399,R_3399,P_4399,Demographic,UCSF Medical Center,CA,Medicaid Managed Care,1,15,MAPPING_APPROVAL,9,5,28,59,7,9,9,10,5,15,20,25,12,10,Green,Red,Yellow,Yellow,Green,Green,Yellow,0,1,Complete Validation Failure
401,RO_1400,F_2400,R_3400,P_4400,AvailityPDM,UCSF Medical Center,NY,Medicaid FFS,4,29,DART_GEN,5,8,16,87,6,1,3,10,5,15,20,25,12,10,Yellow,Green,Yellow,Green,Green,Green,Green,0,0,
402,RO_1401,F_2401,R_3401,P_4401,ProviderGroup,Norton Hospitals,NY,Medicaid Managed Care,4,33,RESOLVED,20,1,23,32,10,5,11,10,5,15,20,25,12,10,Yellow,Yellow,Yellow,Yellow,Green,Green,Red,0,0,
403,RO_1402,F_2402,R_3402,P_4402,ProviderGroup,Cleveland Clinic,CA,Medicaid Managed Care,3,94,DART_UI_VALIDATION,1,3,9,27,38,7,5,10,5,15,20,25,12,10,Green,Green,Yellow,Green,Red,Green,Green,0,0,
404,RO_1403,F_2403,R_3403,P_4403,AvailityPDM,Northwestern Memorial,CA,Medicare HMO,1,27,DART_UI_VALIDATION,23,3,21,71,3,18,2,10,5,15,20,25,12,10,Green,Green,Green,Yellow,Yellow,Red,Green,0,0,
405,RO_1404,F_2404,R_3404,P_4404,Demographic,MercyOne Medical Group,CA,Commercial PPO/EPO,4,36,ISF_GEN,3,9,27,71,24,10,4,10,5,15,20,25,12,10,Yellow,Red,Yellow,Yellow,Green,Red,Green,1,0,
406,RO_1405,F_2405,R_3405,P_4405,ProviderGroup,Northwestern Memorial,CA,Medicare HMO,4,29,DART_GEN,6,5,5,97,11,11,12,10,5,15,20,25,12,10,Yellow,Yellow,Yellow,Red,Yellow,Red,Yellow,0,0,
407,RO_1406,F_2406,R_3406,P_4406,Demographic,Johns Hopkins Hospital,NY,Medicare HMO,2,38,MAPPING_APPROVAL,5,12,29,76,25,8,13,10,5,15,20,25,12,10,Red,Yellow,Yellow,Red,Red,Yellow,Yellow,0,1,Address Mismatch
408,RO_1407,F_2407,R_3407,P_4407,Demographic,MercyOne Medical Group,CA,Commercial PPO/EPO,4,57,DART_REVIEW,21,9,28,47,37,1,7,10,5,15,20,25,12,10,Green,Yellow,Yellow,Yellow,Red,Yellow,Red,0,1,Address Mismatch
409,RO_1408,F_2408,R_3408,P_4408,Demographic,MercyOne Medical Group,CA,Commercial PPO/EPO,4,97,MAPPING_APPROVAL,5,13,27,76,11,7,14,10,5,15,20,25,12,10,Green,Green,Yellow,Yellow,Yellow,Yellow,Yellow,1,0,
410,RO_1409,F_2409,R_3409,P_4409,AvailityPDM,MercyOne Medical Group,KS,Medicaid Managed Care,2,27,DART_GEN,1,9,14,100,36,10,7,10,5,15,20,25,12,10,Yellow,Yellow,Red,Yellow,Green,Yellow,Red,0,0,
411,RO_1410,F_2410,R_3410,P_4410,AvailityPDM,Northwestern Memorial,NY,Medicare HMO,3,55,DART_UI_VALIDATION,17,1,19,10,23,3,12,10,5,15,20,25,12,10,Yellow,Red,Green,Green,Red,Yellow,Red,1,1,Missing NPI
412,RO_1411,F_2411,R_3411,P_4411,Demographic,MercyOne Medical Group,CA,Medicaid FFS,4,33,RESOLVED,19,2,27,54,15,9,3,10,5,15,20,25,12,10,Green,Green,Green,Red,Green,Red,Green,1,0,
413,RO_1412,F_2412,R_3412,P_4412,Salesforce,Massachusetts General,CA,Medicare HMO,2,68,RESOLVED,14,5,25,37,12,19,5,10,5,15,20,25,12,10,Red,Green,Red,Green,Red,Yellow,Green,0,1,Missing NPI
414,RO_1413,F_2413,R_3413,P_4413,AvailityPDM,Norton Hospitals,KS,Commercial PPO/EPO,1,86,DART_UI_VALIDATION,12,4,25,30,24,15,1,10,5,15,20,25,12,10,Yellow,Green,Yellow,Green,Red,Yellow,Yellow,0,0,
415,RO_1414,F_2414,R_3414,P_4414,Salesforce,Johns Hopkins Hospital,CA,Medicaid Managed Care,3,66,DART_REVIEW,10,10,15,22,3,7,10,10,5,15,20,25,12,10,Red,Green,Red,Yellow,Red,Yellow,Yellow,0,0,
416,RO_1415,F_2415,R_3415,P_4415,Salesforce,Cleveland Clinic,CA,Medicaid Managed Care,1,10,ISF_GEN,20,9,17,36,10,3,10,10,5,15,20,25,12,10,Green,Red,Yellow,Green,Red,Yellow,Yellow,0,0,
417,RO_1416,F_2416,R_3416,P_4416,Demographic,Kaiser Permanente,CA,Medicaid Managed Care,1,5,DART_UI_VALIDATION,21,7,9,16,31,9,10,10,5,15,20,25,12,10,Red,Green,Yellow,Green,Red,Red,Green,0,1,Invalid Taxonomy
418,RO_1417,F_2417,R_3417,P_4417,Salesforce,Massachusetts General,KS,Medicaid FFS,2,74,DART_UI_VALIDATION,18,6,5,31,6,11,11,10,5,15,20,25,12,10,Green,Green,Yellow,Yellow,Red,Red,Red,0,0,
419,RO_1418,F_2418,R_3418,P_4418,Salesforce,Northwestern Memorial,NY,Medicaid FFS,4,97,SPS_LOAD,24,7,28,62,10,13,1,10,5,15,20,25,12,10,Red,Red,Green,Green,Red,Green,Yellow,1,0,
420,RO_1419,F_2419,R_3419,P_4419,Salesforce,Mayo Clinic,KS,Commercial PPO/EPO,2,38,ISF_GEN,11,1,16,13,27,15,5,10,5,15,20,25,12,10,Yellow,Yellow,Red,Green,Green,Yellow,Red,0,0,
421,RO_1420,F_2420,R_3420,P_4420,Demographic,Massachusetts General,NY,Medicaid Managed Care,2,13,PRE_PROCESSING,2,1,15,32,22,17,13,10,5,15,20,25,12,10,Yellow,Red,Yellow,Red,Green,Green,Green,1,0,
422,RO_1421,F_2421,R_3421,P_4421,Demographic,Kaiser Permanente,KS,Medicare HMO,2,31,DART_UI_VALIDATION,18,8,21,79,22,11,10,10,5,15,20,25,12,10,Green,Yellow,Red,Red,Red,Green,Yellow,0,1,Address Mismatch
423,RO_1422,F_2422,R_3422,P_4422,AvailityPDM,UCSF Medical Center,KS,Medicaid Managed Care,2,47,DART_GEN,7,13,8,87,27,17,9,10,5,15,20,25,12,10,Yellow,Green,Yellow,Yellow,Green,Yellow,Green,0,1,Complete Validation Failure
424,RO_1423,F_2423,R_3423,P_4423,AvailityPDM,Kaiser Permanente,CA,Medicare HMO,3,88,DART_GEN,24,13,19,76,25,6,1,10,5,15,20,25,12,10,Red,Green,Green,Red,Red,Red,Yellow,1,0,
425,RO_1424,F_2424,R_3424,P_4424,Salesforce,Mayo Clinic,NY,Medicare HMO,4,52,SPS_LOAD,15,2,29,17,24,19,1,10,5,15,20,25,12,10,Red,Green,Red,Red,Green,Green,Yellow,0,0,
426,RO_1425,F_2425,R_3425,P_4425,Demographic,Massachusetts General,NY,Medicaid FFS,1,56,DART_REVIEW,11,12,13,10,28,6,4,10,5,15,20,25,12,10,Red,Red,Red,Red,Green,Green,Yellow,0,0,
427,RO_1426,F_2426,R_3426,P_4426,Demographic,Kaiser Permanente,NY,Medicaid Managed Care,1,15,DART_UI_VALIDATION,18,10,25,46,18,8,4,10,5,15,20,25,12,10,Green,Yellow,Green,Green,Yellow,Yellow,Yellow,0,1,Duplicate Record
428,RO_1427,F_2427,R_3427,P_4427,Salesforce,Cleveland Clinic,NY,Commercial PPO/EPO,4,29,ISF_GEN,23,11,24,72,32,0,2,10,5,15,20,25,12,10,Red,Yellow,Green,Red,Red,Yellow,Red,0,1,Complete Validation Failure
429,RO_1428,F_2428,R_3428,P_4428,AvailityPDM,Northwestern Memorial,CA,Medicaid Managed Care,1,8,DART_UI_VALIDATION,12,9,23,31,35,5,9,10,5,15,20,25,12,10,Red,Red,Green,Green,Green,Red,Yellow,0,0,
430,RO_1429,F_2429,R_3429,P_4429,Demographic,Massachusetts General,CA,Medicaid Managed Care,4,5,RESOLVED,6,7,23,79,13,5,14,10,5,15,20,25,12,10,Yellow,Red,Yellow,Red,Red,Yellow,Green,0,1,Complete Validation Failure
431,RO_1430,F_2430,R_3430,P_4430,AvailityPDM,Massachusetts General,KS,Commercial PPO/EPO,1,29,RESOLVED,20,6,16,30,13,11,9,10,5,15,20,25,12,10,Green,Yellow,Yellow,Red,Red,Red,Yellow,0,0,
432,RO_1431,F_2431,R_3431,P_4431,Salesforce,Mayo Clinic,KS,Commercial PPO/EPO,2,47,RESOLVED,23,1,9,44,34,11,13,10,5,15,20,25,12,10,Red,Red,Red,Green,Yellow,Red,Green,1,1,Invalid Taxonomy
433,RO_1432,F_2432,R_3432,P_4432,Demographic,Johns Hopkins Hospital,CA,Medicaid Managed Care,1,68,DART_UI_VALIDATION,13,1,14,14,29,9,13,10,5,15,20,25,12,10,Red,Green,Yellow,Yellow,Green,Yellow,Green,0,1,Invalid Taxonomy
434,RO_1433,F_2433,R_3433,P_4433,Salesforce,UCSF Medical Center,KS,Commercial PPO/EPO,4,76,DART_REVIEW,20,2,21,69,27,5,2,10,5,15,20,25,12,10,Yellow,Yellow,Green,Green,Red,Red,Green,1,1,Network Gap
435,RO_1434,F_2434,R_3434,P_4434,ProviderGroup,UCSF Medical Center,CA,Medicare HMO,4,45,RESOLVED,16,6,9,55,16,16,14,10,5,15,20,25,12,10,Green,Red,Red,Green,Green,Red,Green,0,1,Complete Validation Failure
436,RO_1435,F_2435,R_3435,P_4435,Salesforce,Johns Hopkins Hospital,NY,Medicaid FFS,4,2,STOPPED,18,14,26,59,2,18,9,10,5,15,20,25,12,10,Green,Yellow,Yellow,Yellow,Red,Yellow,Green,0,0,
437,RO_1436,F_2436,R_3436,P_4436,Salesforce,MercyOne Medical Group,KS,Commercial PPO/EPO,4,27,MAPPING_APPROVAL,10,6,20,57,15,17,6,10,5,15,20,25,12,10,Yellow,Red,Green,Red,Red,Red,Red,0,1,Complete Validation Failure
438,RO_1437,F_2437,R_3437,P_4437,Salesforce,Kaiser Permanente,CA,Medicare HMO,4,95,ISF_GEN,23,2,11,15,29,5,8,10,5,15,20,25,12,10,Yellow,Yellow,Green,Green,Red,Green,Red,0,0,
439,RO_1438,F_2438,R_3438,P_4438,Demographic,Northwestern Memorial,NY,Medicaid FFS,3,36,MAPPING_APPROVAL,8,1,13,65,28,18,10,10,5,15,20,25,12,10,Yellow,Yellow,Yellow,Yellow,Red,Red,Yellow,1,0,
440,RO_1439,F_2439,R_3439,P_4439,Salesforce,MercyOne Medical Group,NY,Commercial PPO/EPO,3,36,DART_REVIEW,18,10,7,68,14,9,13,10,5,15,20,25,12,10,Yellow,Yellow,Red,Green,Yellow,Yellow,Green,0,0,
441,RO_1440,F_2440,R_3440,P_4440,Salesforce,Mayo Clinic,NY,Medicaid FFS,1,26,ISF_GEN,21,5,19,38,24,7,13,10,5,15,20,25,12,10,Green,Green,Yellow,Yellow,Red,Yellow,Yellow,0,1,Invalid Taxonomy
442,RO_1441,F_2441,R_3441,P_4441,ProviderGroup,Norton Hospitals,CA,Medicaid Managed Care,4,43,STOPPED,1,5,20,27,37,5,4,10,5,15,20,25,12,10,Green,Green,Yellow,Red,Red,Red,Yellow,0,0,
443,RO_1442,F_2442,R_3442,P_4442,Demographic,Massachusetts General,CA,Commercial PPO/EPO,1,27,DART_GEN,23,2,22,73,37,6,2,10,5,15,20,25,12,10,Red,Yellow,Green,Red,Yellow,Green,Yellow,0,0,
444,RO_1443,F_2443,R_3443,P_4443,ProviderGroup,Cleveland Clinic,CA,Medicare HMO,4,69,DART_REVIEW,8,6,18,17,22,0,2,10,5,15,20,25,12,10,Red,Red,Red,Green,Green,Green,Red,1,0,
445,RO_1444,F_2444,R_3444,P_4444,Salesforce,UCSF Medical Center,NY,Medicare HMO,4,20,MAPPING_APPROVAL,6,9,7,63,24,17,9,10,5,15,20,25,12,10,Red,Green,Yellow,Yellow,Yellow,Yellow,Green,1,0,
446,RO_1445,F_2445,R_3445,P_4445,Demographic,Cedars-Sinai Medical Care Foundation,NY,Medicaid FFS,3,11,MAPPING_APPROVAL,5,2,16,47,6,19,1,10,5,15,20,25,12,10,Green,Red,Red,Yellow,Red,Green,Yellow,0,0,
447,RO_1446,F_2446,R_3446,P_4446,ProviderGroup,UCSF Medical Center,NY,Medicare HMO,3,74,PRE_PROCESSING,15,10,13,57,21,11,12,10,5,15,20,25,12,10,Red,Yellow,Red,Red,Red,Yellow,Green,0,1,Invalid Taxonomy
